,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
315,000801,四川九洲,0.43,127.39,,10.16,,21660.22,151.42,10转10派1,04-29
316,600757,长江传媒,0.27,58.82,,6.64,,32454.58,53.79,10派0.31573,04-29
317,300016,北陆药业,0.11,-60.71,,4.98,,3257.92,-62.45,10派0.2,04-29
318,600297,广汇汽车,0.39,307.34,,11.41,,198834.12,5776.5,,04-29
319,600031,三一重工,0.02,-80.65,,0.6,,13858.6,-80.46,10派0.1,04-29
320,000761,本钢板材,-1.05,-1518.92,,-24.11,,-329362.45,-1514.76,,04-29
321,000709,河钢股份,0.05,-24.24,,1.32,,57345.26,-17.75,10派0.3,04-29
322,601106,中国一重,-0.27,-7141.03,,-11.71,,-179505.8,-7090.3,,04-29
323,002343,慈文传媒,0.76,177.37,,23.1,,19921.26,267.04,,04-29
324,002567,唐人神,0.19,-0.52,,4.43,,8179.81,0.64,10派1.3,04-29
325,600083,博信股份,0.05,96.0,,25.11,,1135.78,94.98,,04-29
326,002052,同洲电子,0.1,-116.39,,7.75,,6713.67,-116.11,,04-29
327,600539,ST狮头,0.06,-133.33,,2.94,,1393.95,-133.48,,04-29
328,000009,中国宝安,0.5,150.0,,19.7,,78901.06,160.12,10派0.7送2.5转1,04-29
329,603077,和邦生物,0.07,-89.86,,4.27,,23986.59,-64.29,,04-29
330,600022,山东钢铁,0.01,-104.92,,0.46,,7592.99,-105.43,,04-29
331,603558,健盛集团,0.36,-71.88,,14.27,,10135.63,31.58,,04-29
332,600073,上海梅林,0.17,6.58,,5.08,,16349.84,23.17,,04-29
333,600613,神奇制药,0.44,10.0,,10.45,,21673.04,20.29,,04-29
334,000869,张裕A,1.5,4.9,,14.4,,103007.39,5.36,10派5,04-29
335,600725,*ST云维,-4.22,148.24,,,,-260033.18,148.16,,04-29
336,600165,新日恒力,0.07,-117.01,,4.89,,4608.87,-142.69,,04-29
337,600807,天业股份,0.15,7.14,,13.76,,11213.71,56.79,,04-28
338,300439,美康生物,0.52,-67.9,,16.63,,16126.75,17.13,10派1,04-28
339,600255,鑫科材料,0.02,0.0,,1.22,,3297.86,26.17,10派0.2,04-28
340,601669,中国电建,0.38,-23.65,,10.8,,523647.8,9.4,10派0.77,04-28
341,000409,山东地矿,0.21,-411.18,,9.01,,9736.62,-411.33,,04-28
342,600210,紫江企业,0.07,-37.17,,2.78,,10715.19,-33.83,10派0.5,04-28
343,600313,农发种业,0.22,-25.75,,6.8,,8451.63,-23.55,10派0.6转15,04-28
344,600569,安阳钢铁,-1.07,-8983.33,,-42.75,,-255062.26,-9040.25,,04-28
345,601933,永辉超市,0.16,-38.46,,5.65,,60532.83,-28.92,10派1.5转10,04-28
346,600247,ST成城,0.09,-108.49,,40.31,,2941.37,-108.49,,04-28
347,600385,山东金泰,0.04,-84.0,,9.37,,566.2,-84.4,,04-28
348,002514,宝馨科技,0.17,142.86,,4.66,,4676.1,176.71,10转10,04-28
349,600789,鲁抗医药,0.01,-104.55,,0.49,,789.72,-106.31,,04-28
350,000568,泸州老窖,1.05,66.73,,14.74,,147297.81,67.42,10派8,04-28
351,600612,老凤祥,2.14,18.88,,26.09,,111735.17,18.88,10派9.6,04-28
352,000966,长源电力,1.72,37.96,,34.54,,95223.88,37.96,10派2.6转10,04-28
353,603589,口子窖,1.06,35.9,,20.55,,60539.69,43.41,10派3.5,04-28
354,601009,南京银行,2.21,16.93,14.01,17.59,25.58,700057.6,24.82,10派4转8,04-28
355,600984,建设机械,0.02,-103.27,,0.48,,608.62,-104.76,,04-28
356,600648,外高桥,0.48,-25.0,,6.03,,53941.71,-22.72,10派1.5,04-28
357,000672,上峰水泥,0.08,-82.61,,3.51,,6118.04,-83.49,10派0.3,04-28
358,600346,恒力股份,-0.36,-46.27,,-45.01,,-24310.17,27.14,,04-28
359,002225,濮耐股份,0.1,-50.0,,3.38,,8463.65,-47.79,10派0.3,04-28
360,600207,安彩高科,0.03,-106.9,,2.37,,1859.99,-106.89,,04-28
361,600881,亚泰集团,-0.08,-180.0,,-1.9,,-18959.11,-203.27,,04-28
362,000820,金城股份,0.04,298.0,,4.87,,1145.52,412.29,,04-28
363,600803,新奥股份,0.82,0.0,,17.82,,80565.01,-0.47,10派1,04-28
364,600750,江中药业,1.22,40.23,,16.56,,36701.21,38.57,10派4,04-28
365,300029,天龙光电,-1.79,-1316.08,,-74.71,,-35849.64,-1316.35,,04-28
366,603616,韩建河山,0.16,-77.63,,3.23,,2090.32,-73.91,10派0.4275转10,04-28
367,603936,博敏电子,0.49,-14.29,,10.92,,6095.85,-11.94,10派0.5,04-28
368,000622,*ST恒立,-0.11,22.22,,-26.45,,-4681.57,28.08,,04-28
369,300199,翰宇药业,0.34,-20.93,,12.73,,30534.2,77.98,10派0.25,04-28
370,603611,诺力股份,0.68,-50.36,,13.34,,10719.7,30.19,10派2.5,04-28
371,000982,中银绒业,-0.48,-1060.0,,-23.09,,-87435.72,-1103.48,,04-28
372,000825,太钢不锈,-0.65,-935.9,,-16.05,,-371139.76,-939.76,,04-28
373,000705,浙江震元,0.11,-8.33,,2.93,,3622.56,-7.3,10派0.25,04-28
374,002798,帝王洁具,0.82,18.84,5.98,14.76,0.96,5342.19,19.9,,04-28
375,600167,联美控股,0.84,8.49,,16.39,,17660.29,8.48,,04-28
376,600388,龙净环保,0.52,-51.85,,16.75,,56014.87,20.87,10派1.6,04-28
377,000930,中粮生化,-1.47,-4072.97,,-65.73,,-141803.68,-4124.88,,04-28
378,600108,亚盛集团,0.06,-40.32,,2.6,,12308.68,-40.29,10派0.06,04-28
379,600421,仰帆控股,0.0,-90.0,,3.37,,18.69,-91.38,,04-28
380,600527,江南高纤,-0.02,-150.0,,-1.09,,-1869.71,-161.98,10派0.9,04-28
381,600555,海航创新,0.02,-33.33,,1.63,,2799.17,-36.87,,04-28
382,600088,中视传媒,0.08,-49.69,,2.31,,2638.01,-49.95,,04-28
383,600854,春兰股份,0.02,0.94,,0.58,,1119.13,0.99,,04-28
384,601006,大秦铁路,0.85,-10.53,,14.35,,1264773.36,-10.84,10派4.5,04-28
385,600695,绿庭投资,0.07,-197.41,,9.1,,4826.24,-197.38,,04-28
386,600774,汉商集团,0.06,-45.45,,1.8,,1018.51,-47.95,10派0.4,04-28
387,600390,*ST金瑞,-0.89,1137.5,,-37.84,,-37038.73,1220.87,,04-28
388,000607,华媒控股,0.28,-22.22,,20.2,,28350.96,50.27,,04-28
389,601699,潞安环能,0.03,-92.97,,0.57,,10301.95,-89.51,,04-28
390,600097,开创国际,-0.55,-205.77,,-13.02,,-11080.98,-204.38,,04-28
391,600216,浙江医药,0.17,-5.56,,2.46,,16180.13,-4.68,10派0.5,04-28
392,601369,陕鼓动力,0.22,-31.25,,5.95,,35857.01,-31.53,10派2,04-28
393,600834,申通地铁,0.14,-34.43,,4.98,,6896.52,-34.43,10派0.5,04-28
394,600779,水井坊,0.18,-121.02,,7.11,,8797.36,-121.02,10派0.75,04-28
395,603222,济民制药,0.34,-29.23,,7.8,,5174.71,-10.23,10派0.65转10,04-28
396,600157,永泰能源,0.06,-49.13,,3.27,,60301.57,48.8,,04-28
397,600683,京投发展,0.16,433.33,,5.99,,11538.71,358.89,10派1.3,04-28
398,603308,应流股份,0.19,-29.63,,4.06,,7500.53,-29.44,,04-28
399,601616,广电电气,0.01,-79.57,,0.31,,794.98,-79.49,10派0.5,04-28
400,002278,神开股份,0.03,-84.21,,0.94,,1111.91,-81.72,,04-28
401,000410,沈阳机床,-0.83,-2625.76,,-26.74,,-63803.4,-2594.41,,04-28
402,600020,中原高速,0.51,28.55,,13.86,,114453.84,28.55,10派1.6,04-28
403,600086,东方金钰,0.23,-17.63,,16.41,,30028.7,204.25,,04-28
404,000863,三湘印象,0.11,-42.11,,3.51,,10463.66,-28.41,,04-28
405,603518,维格娜丝,0.76,-37.19,,8.43,,11211.31,-18.92,10派1.15,04-28
406,002237,恒邦股份,0.2,-63.64,,5.04,,18072.0,-27.83,,04-28
407,600145,*ST新亿,0.16,-103.93,,,,6177.64,-104.02,,04-28
408,002476,宝莫股份,0.04,-49.68,,2.37,,2413.84,-49.62,10派0.3,04-28
409,600215,长春经开,0.01,-50.0,,0.19,,467.96,-49.35,10派0.03,04-28
410,000662,天夏智慧,-0.01,-126.35,,-0.44,,-253.9,-126.4,,04-28
411,000153,丰原药业,0.1,-20.94,,2.86,,3238.96,-20.98,10派1,04-28
412,300300,汉鼎宇佑,0.21,-52.88,,10.44,,7869.38,-7.76,10派0.72,04-28
413,000426,兴业矿业,-0.02,-107.67,,-0.9,,-2484.43,-115.35,,04-28
414,600105,永鼎股份,0.4,5.26,,8.84,,18073.51,26.0,10派0.4转7,04-28
415,601166,兴业银行,2.63,6.48,15.1,18.89,42.97,5020700.0,6.51,10派6.1,04-28
416,600981,汇鸿集团,0.43,1195.18,,11.48,,76257.79,4352.82,,04-28
417,600838,上海九百,0.23,109.94,,10.35,,9230.39,109.89,,04-28
418,600549,厦门钨业,-0.61,-194.7,,-9.44,,-66248.27,-250.18,10派2,04-28
419,603838,四通股份,0.47,-6.0,,11.22,,5469.18,9.8,10派1.3转10,04-28
420,000426,兴业矿业,-0.02,-107.67,,-0.9,,-2484.43,-115.35,,04-28
421,600105,永鼎股份,0.4,5.26,,8.84,,18073.51,26.0,,04-28
422,601166,兴业银行,2.63,6.48,15.1,18.89,42.97,5020700.0,6.51,,04-28
423,600981,汇鸿集团,0.43,1195.18,,11.48,,76257.79,4352.82,,04-28
424,600456,宝钛股份,-0.43,-1667.15,,-5.32,,-18677.57,-1665.72,,04-28
425,000782,美达股份,0.09,-117.31,,3.9,,4880.75,-121.38,10派0.2,04-28
426,600614,鼎立股份,0.05,-61.54,,1.83,,4707.92,-38.77,,04-28
427,600549,厦门钨业,-0.61,-194.7,,-9.44,,-66248.27,-250.18,,04-28
428,603838,四通股份,0.47,-6.0,,11.22,,5469.18,9.8,,04-28
429,601222,林洋能源,1.29,12.17,,11.87,,49515.87,20.79,,04-28
430,600280,中央商场,0.1,-86.2,,6.78,,11283.58,-72.32,10派0.3,04-28
431,000008,神州高铁,0.08,160.0,,7.6,,18567.15,2290.28,,04-27
432,002036,联创电子,0.45,650.0,,17.44,,16189.85,1157.55,10派0.3,04-27
433,300326,凯利泰,0.34,-11.68,,10.91,,12064.81,93.87,,04-27
434,000835,长城动漫,0.06,207.69,1.13,2.78,,1838.65,209.54,,04-27
435,600429,三元股份,0.06,-6.31,,1.6,,7873.4,47.77,,04-27
436,300082,奥克股份,-0.31,-214.81,,-7.66,,-21016.95,-328.78,10派0.5,04-27
437,603999,读者传媒,0.56,-28.21,,9.86,,10156.02,-28.07,10转2派1.3,04-27
438,600821,津劝业,0.01,-66.67,,0.85,,509.5,-51.81,,04-27
439,002054,德美化工,0.73,143.33,,16.67,,30586.72,219.38,10派1.2,04-27
440,000010,美丽生态,0.05,-142.74,,4.05,,3344.36,-144.86,,04-27
441,300461,田中精机,0.37,-27.45,,8.53,,2201.24,-14.42,10派1.5,04-27
442,000544,中原环保,0.38,52.0,,10.95,,10226.66,54.55,10派0.4,04-27
443,300055,万邦达,0.39,-51.84,,10.56,,29001.69,51.16,10派0.15,04-27
444,601368,绿城水务,0.36,-10.4,,11.59,,23690.33,0.79,10派0.97,04-27
445,601003,柳钢股份,-0.46,-805.32,,-23.44,,-118943.94,-804.95,,04-27
446,000033,*ST新都,0.21,-115.39,,-46.67,,6971.26,-115.51,,04-27
447,601169,北京银行,1.33,-10.14,8.81,16.26,2.87,1683900.0,7.78,10派2.5送2,04-27
448,300274,阳光电源,0.65,51.16,,16.35,,42540.2,50.17,,04-27
449,000005,世纪星源,-0.06,-226.27,,-8.07,,-5523.93,-227.98,,04-27
450,600060,海信电器,1.14,6.36,,13.11,,148878.24,6.34,10派3.4,04-27
451,000166,申万宏源,0.82,60.78,,27.41,,1215418.79,254.59,10派1.5送3.5,04-27
452,002392,北京利尔,-0.04,-111.38,,-1.59,,-4633.78,-122.84,,04-27
453,600817,*ST宏盛,-0.08,-20.0,,-13.22,,-1341.8,-18.04,,04-27
454,600815,厦工股份,-1.04,-10500.0,,-27.97,,-99978.19,-9804.89,,04-27
455,600698,湖南天雁,-0.05,-426.35,,-6.95,,-4691.47,-426.64,,04-27
456,000939,凯迪生态,0.28,27.27,,5.64,,38857.92,89.29,,04-27
457,000680,山推股份,-0.71,-1986.63,,-24.08,,-87552.18,-1985.63,,04-27
458,300342,天银机电,0.55,19.57,,13.34,,10960.29,20.43,10派3转5,04-27
459,000678,襄阳轴承,-0.18,-1900.0,,-7.72,,-7888.47,-1347.25,,04-27
460,600637,东方明珠,1.53,117.38,,14.49,,290671.73,270.06,10派2.3,04-27
461,000918,嘉凯城,-1.3,-6290.48,,-74.38,,-234344.28,-6252.24,,04-27
462,000587,金洲慈航,0.46,76.92,,12.16,,29763.11,108.98,,04-27
463,002617,露笑科技,0.23,-204.55,,8.85,,8320.39,-312.59,10派0.4转7,04-27
464,002048,宁波华翔,0.3,-69.7,,3.8,,16049.4,-69.38,10派1,04-27
465,000959,首钢股份,-0.21,-1921.19,,-4.84,,-113662.11,-1914.42,,04-27
466,600376,首开股份,0.89,21.47,,13.12,,208349.28,26.44,,04-27
467,600201,生物股份,0.85,-40.97,,26.07,,47972.77,18.65,10派4,04-27
468,000408,*ST金源,-0.24,7.72,,-56.22,,-5952.28,7.74,,04-27
469,603339,四方冷链,0.81,-8.99,4.62,19.11,1.11,12571.0,-8.95,,04-27
470,000886,海南高速,-0.23,-549.02,,-8.63,,-22678.35,-549.6,,04-27
471,603009,北特科技,0.43,-10.42,,10.27,,4643.43,5.31,,04-27
472,600485,信威集团,0.65,-3.45,,16.86,,190125.82,4.9,10派0.074,04-27
473,000668,荣丰控股,0.17,-154.84,,4.01,,2549.19,-155.31,10派0.2,04-27
474,600573,惠泉啤酒,0.09,-30.77,,2.11,,2301.55,-29.08,10派0.3,04-27
475,000990,诚志股份,0.31,36.24,,5.1,,12107.85,65.35,10派0.3,04-27
476,600250,南纺股份,-0.17,-383.33,,-12.21,,-4359.2,-373.94,,04-27
477,000601,韶能股份,0.26,8.33,,7.25,,28117.47,7.43,10派1.5,04-27
478,000686,东北证券,1.34,148.15,,26.21,-2.0,263005.89,148.11,10派2,04-27
479,000036,华联控股,0.06,101.63,,3.48,,6930.59,101.61,,04-27
480,000861,海印股份,0.09,-65.38,,6.69,,19592.42,-30.59,,04-27
481,601908,京运通,0.13,0.0,,4.59,,22454.3,95.29,,04-27
482,000558,莱茵体育,-0.42,-800.0,,-24.43,,-35838.56,-933.42,,04-27
483,300179,四方达,0.1,-42.88,,6.37,,4612.7,23.14,,04-27
484,600596,新安股份,-0.39,-636.61,,-6.46,,-26681.69,-636.69,,04-27
485,000420,吉林化纤,0.02,-59.88,,1.44,,1438.16,-29.43,,04-27
486,002327,富安娜,0.47,-47.78,,16.33,,40122.54,6.55,,04-27
487,000657,中钨高新,-0.82,-2444.86,,-16.03,,-51590.75,-2443.95,,04-27
488,600580,卧龙电气,0.32,-19.18,,9.31,,36026.34,-19.18,,04-27
489,300270,中威电子,0.16,-54.29,,7.72,,4257.07,1.53,,04-27
490,000403,ST生化,0.28,-37.78,,16.8,,7756.3,-36.69,,04-27
491,002263,大东南,0.02,0.0,,0.54,,1530.25,32.19,10派0.3转10,04-26
492,300030,阳普医疗,0.13,-27.78,,5.09,,3983.52,-24.92,10派0.25,04-26
493,002097,山河智能,-0.04,-370.63,,-1.22,,-2924.0,-547.4,,04-26
494,603015,弘讯科技,0.35,-44.44,,6.99,,6706.65,-28.54,10转10派1,04-26
495,002266,浙富控股,0.04,-42.86,,2.46,,7094.86,-29.9,10派0.1,04-26
496,300137,先河环保,0.25,13.64,,6.62,,8673.14,20.97,10派0.5,04-26
497,002077,大港股份,-0.05,-133.33,,-1.23,,-1842.56,-147.83,,04-26
498,002211,宏达新材,-0.14,-566.67,,-7.63,,-6065.29,-587.54,,04-26
499,002689,远大智能,0.12,-65.69,,8.57,,11864.63,-37.45,,04-26
500,002549,凯美特气,-0.08,-200.0,,-5.66,,-4551.62,-244.68,,04-26
501,002005,德豪润达,0.01,30.28,,0.36,,1986.21,42.37,,04-26
502,600704,物产中大,0.6,46.23,,9.54,,138453.8,285.15,10派2.5转3,04-26
503,300471,厚普股份,1.37,-57.0,,17.59,,17656.56,-1.69,10派6,04-26
504,300372,欣泰电气,0.03,-93.35,,0.92,,586.24,-86.71,,04-26
505,601188,龙江交通,0.21,-8.74,,7.94,,27605.73,-8.75,10派0.63,04-26
506,002551,尚荣医疗,0.31,10.71,,9.91,,13606.03,33.19,,04-26
507,000725,京东方A,0.05,-47.13,2.2,2.13,,163627.05,-36.14,10派0.1,04-26
508,300273,和佳股份,0.14,-64.1,,6.37,,10581.89,-52.57,10派0.5,04-26
509,300364,中文在线,0.27,-47.84,,6.57,,3125.47,-32.3,10派0.2转10,04-26
510,002217,合力泰,0.19,26.67,,8.7,,21810.58,48.15,10派0.16,04-26
511,002095,生意宝,0.07,-56.25,,3.69,,1810.1,-45.76,,04-26
512,000758,中色股份,0.38,41.11,,8.09,,37514.59,41.23,10派0.5转10,04-26
513,002072,凯瑞德,-0.6,-2415.38,,-78.76,,-10589.57,-2405.99,,04-26
514,600497,驰宏锌锗,0.03,-69.25,,0.71,,4952.56,-69.27,,04-26
515,002573,清新环境,0.48,-6.24,,19.52,,50731.77,87.49,10派1,04-26
516,300463,迈克生物,1.47,-3.29,,17.18,,25104.36,10.98,10转20派2.7,04-26
517,002386,天原集团,0.02,-80.68,,0.41,,1636.16,-73.01,,04-26
518,002781,奇信股份,0.72,-13.25,,14.02,,13034.79,-12.49,10派0.58,04-26
519,600998,九州通,0.43,19.44,,8.42,,69453.49,23.87,10派1.3,04-26
520,603555,贵人鸟,0.54,4.99,,14.36,,33183.7,6.28,,04-26
521,002611,东方精工,0.11,-54.17,,7.2,,6483.82,-22.91,,04-26
522,002129,中环股份,0.09,-39.48,,2.92,,20207.69,52.96,10派0.2,04-26
523,601798,蓝科高新,0.13,-20.75,,2.29,,4468.68,-19.29,10派0.2,04-26
524,300272,开能环保,0.23,-8.23,,13.4,,7601.26,18.33,10派0.7,04-26
525,300279,和晶科技,0.18,-7.67,,4.08,,2402.9,1.48,,04-26
526,002183,怡亚通,0.48,50.0,,11.44,,49243.34,57.69,10派2.5转10,04-26
527,300302,同有科技,0.34,41.67,,12.27,,6589.69,154.12,10派0.5送2转9,04-26
528,300345,红宇新材,0.08,-33.33,,4.75,,3021.84,167.21,10派0.26,04-26
529,300464,星徽精密,0.5,-23.08,,9.86,,3601.54,-11.05,10派1转15,04-26
530,300499,高澜股份,1.02,7.37,,17.1,,5093.42,6.89,10派2,04-26
531,002244,滨江集团,0.37,-39.34,,12.02,,100286.28,20.97,10派0.33,04-26
532,000633,*ST合金,-0.11,46.13,,-23.88,,-4222.4,46.1,,04-26
533,300399,京天利,0.22,-61.4,,7.83,,3400.23,-8.92,10派0.42,04-26
534,002297,博云新材,-0.34,-3500.0,,-12.77,,-13614.88,-2711.81,,04-26
535,300002,神州泰岳,0.18,-63.56,,7.45,,35134.12,-43.73,10派0.5,04-26
536,300178,腾邦国际,0.27,-48.72,,11.16,,14551.44,12.06,10派0.3,04-26
537,300109,新开源,0.43,65.38,,8.62,,5698.57,89.21,10派1,04-26
538,300447,全信股份,0.97,19.23,,15.9,,7177.19,45.72,10派1.5转10,04-26
539,002037,久联发展,0.25,-62.69,,4.15,,8120.41,-63.08,10派0.5,04-26
540,603001,奥康国际,0.97,51.09,,9.79,,39022.78,51.1,,04-26
541,603355,莱克电气,0.95,-1.04,,17.32,,36380.03,5.75,,04-26
542,300459,金科娱乐,0.19,-58.7,,9.06,,4847.77,33.99,10派0.8,04-26
543,002550,千红制药,0.42,-45.45,,12.26,,26715.12,9.02,10派1.5转10,04-26
544,002002,鸿达兴业,0.57,40.77,,15.28,,51908.51,49.57,10派2送5转10,04-26
545,600143,金发科技,0.28,47.37,,8.77,,71171.53,42.81,10派1,04-26
546,002489,浙江永强,0.24,-64.18,,15.63,,51723.36,60.32,10派0.3,04-26
547,300094,国联水产,0.06,-89.94,,1.32,,2276.57,-89.88,10转12,04-26
548,002705,新宝股份,0.64,31.0,,12.51,,28352.18,32.89,10派3转3,04-26
549,600882,广泽股份,-0.69,-337.93,,-22.63,,-27491.06,-341.48,,04-26
550,002458,益生股份,-1.43,-1887.5,,-78.41,,-40063.56,-1804.1,,04-26
551,300385,雪浪环境,0.47,-28.31,,8.38,,5655.93,22.91,10派1,04-26
552,300183,东软载波,0.62,-44.18,,13.47,,27599.21,12.52,10派2,04-26
553,002314,南山控股,0.12,-113.79,,4.5,,22192.81,-143.88,10派1.88,04-26
554,300001,特锐德,0.16,-60.0,,9.06,,14560.98,-8.47,,04-26
555,000070,特发信息,0.33,63.29,,8.03,,9194.19,65.4,10派0.3,04-26
556,600005,武钢股份,-0.74,-695.2,,-23.28,,-751480.18,-697.63,,04-26
557,603567,珍宝岛,1.45,9.19,,18.01,,58530.5,22.63,,04-26
558,300102,乾照光电,-0.15,-178.95,,-4.85,,-9021.13,-261.38,,04-26
559,300154,瑞凌股份,0.18,-64.0,,5.36,,8144.01,-27.46,10派1.5,04-26
560,300323,华灿光电,-0.14,-170.0,,-5.58,,-9596.39,-205.56,,04-26
561,002506,协鑫集成,0.25,-76.64,,99.27,,63850.22,-76.3,,04-26
562,600103,青山纸业,-0.14,-634.88,,-12.52,,-14651.58,-635.71,,04-26
563,002505,大康农业,0.0,-83.33,,0.05,,299.72,-80.89,10转9,04-26
564,601098,中南传媒,0.94,14.63,,15.64,,169508.51,15.41,10派2.9,04-26
565,002780,三夫户外,0.62,10.71,,14.46,,3080.21,10.6,10派1,04-26
566,300497,富祥股份,1.73,74.75,,29.65,,9360.18,75.15,10派5,04-26
567,002377,国创高新,0.07,-30.0,,4.15,,3114.7,-30.31,,04-26
568,603017,中衡设计,0.56,-72.41,,8.02,,6768.22,-25.97,,04-26
569,603997,继峰股份,0.44,-21.43,,15.11,,17636.46,-12.54,,04-26
570,300280,南通锻压,0.05,107.17,,1.0,,628.11,107.43,10派0.2,04-26
571,002065,东华软件,0.74,5.75,,15.28,,114187.84,9.94,10派1.5,04-26
572,300123,太阳鸟,0.05,-37.5,,1.46,,1348.39,-39.06,10派0.2,04-26
573,300091,金通灵,0.16,138.81,,4.03,,3327.4,138.11,10转15派0.17,04-26
574,300005,探路者,0.51,-10.78,,19.9,,26339.62,-10.5,,04-26
575,002766,索菱股份,0.41,-12.77,,8.42,,6526.36,1.17,10派1.08,04-26
576,300152,科融环境,0.04,-77.78,,1.76,,2592.37,-38.63,10派0.04,04-26
577,002411,必康股份,0.63,684.25,,26.11,,56828.68,1901.18,10派0.7,04-26
578,600809,山西汾酒,0.6,46.34,,12.52,,52060.29,46.34,,04-26
579,000748,长城信息,0.16,-31.91,,4.38,,13388.86,47.42,10派0.5,04-26
580,300063,天龙集团,0.22,2700.0,,5.16,,4655.67,2898.58,10派0.2,04-26
581,300004,南风股份,0.09,-82.0,,1.47,,4444.42,-59.12,10派0.3,04-26
582,300220,金运激光,-0.12,-237.85,,-5.22,,-1486.8,-318.98,,04-26
583,300180,华峰超纤,0.3,-58.9,,8.08,,11893.65,2.98,10派0.3,04-26
584,000055,方大集团,0.14,7.69,,8.42,,10727.24,10.59,10派1,04-26
585,300305,裕兴股份,0.57,22.43,,6.4,,8204.37,22.64,10派1.36转10,04-26
586,600559,老白干酒,0.54,28.57,,10.83,,7504.19,26.89,10派3,04-26
587,300445,康斯特,0.55,-52.08,,14.27,,4266.6,22.46,10派0.9转10,04-26
588,002038,双鹭药业,0.84,-44.76,,17.04,,57504.91,-17.27,10派2,04-26
589,000019,深深宝A,-0.12,-364.33,,-3.7,,-3525.62,-364.61,10转5,04-26
590,300288,朗玛信息,0.29,-12.12,,10.59,,9839.86,183.16,,04-26
591,603227,雪峰科技,0.34,-3.13,,7.35,,10043.62,15.75,,04-26
592,600619,海立股份,0.09,-35.71,,2.39,,6844.31,-26.81,10派0.8,04-26
593,600866,*ST星湖,-0.65,0.77,,-33.53,,-42235.44,17.06,,04-26
594,000979,中弘股份,0.06,-60.0,,5.01,,28698.63,-1.51,10派0.1,04-26
595,000048,康达尔,0.52,79.31,,33.05,,20398.44,79.25,10派1.066,04-26
596,002493,荣盛石化,0.16,-151.61,,5.25,,35212.33,-201.44,10派0.25,04-26
597,601566,九牧王,0.7,14.75,,9.37,,40425.08,15.33,,04-26
598,002319,乐通股份,0.01,-66.67,,0.43,,258.52,-52.69,10派0.05,04-26
599,600398,海澜之家,0.66,22.22,,40.02,,295313.17,24.35,10派3.3,04-26
600,002511,中顺洁柔,0.18,5.88,,3.69,,8819.61,30.66,10派0.5,04-26
601,002464,金利科技,0.22,-124.72,,4.19,,3234.87,-124.99,,04-26
602,000545,金浦钛业,0.13,0.0,,7.74,,13118.22,214.6,10派0.3,04-26
603,603309,维力医疗,0.48,-46.67,,13.1,,9132.49,34.66,,04-26
604,300168,万达信息,0.23,-40.52,,12.7,,23082.05,21.53,10派0.7,04-26
605,002098,浔兴股份,0.23,-53.56,,10.1,,7196.83,-7.97,10派0.8,04-26
606,601789,宁波建工,0.39,3.87,,8.41,,19100.49,3.86,,04-26
607,300404,博济医药,0.2,-73.58,,7.19,,2566.38,-32.4,10派0.5,04-26
608,600608,上海科技,0.11,-375.0,,,,3499.16,-378.48,,04-26
609,002070,众和股份,-0.23,-1200.48,,-18.95,,-14682.11,-1200.3,,04-26
610,300329,海伦钢琴,0.13,-32.37,,5.6,,3099.38,20.66,10派0.24,04-26
611,002759,天际股份,0.69,-14.81,,13.53,,5957.38,2.76,10派1.2转15,04-26
612,600680,上海普天,-0.25,-1137.5,,-7.18,,-9512.85,-1142.74,,04-26
613,600123,兰花科创,0.01,-79.49,,0.14,,1372.55,-79.45,10派1,04-26
614,300362,天翔环境,0.46,39.48,,7.47,,4739.92,42.46,10派3转20,04-26
615,600243,青海华鼎,0.04,-275.0,,1.1,,832.87,-254.6,10派0.2,04-26
616,601015,陕西黑猫,-0.45,-221.62,,-10.57,,-28092.82,-246.84,,04-26
617,300409,道氏技术,0.52,-63.89,,8.92,,5091.2,-29.56,10派1.5转10,04-26
618,002627,宜昌交运,0.36,-24.52,,5.25,,4781.27,-24.51,10派1.5,04-26
619,002026,山东威达,0.23,-32.35,,4.97,,8003.18,-19.17,10派0.6,04-26
620,300292,吴通控股,0.61,110.34,,10.09,,16742.52,200.52,10派1,04-26
621,600606,绿地控股,0.58,-182.86,,14.12,,688642.67,-1988.78,10派2,04-26
622,601677,明泰铝业,0.42,-4.55,,6.15,,17296.61,-2.54,10派1.1,04-26
623,002526,山东矿机,-0.5,-10328.57,,-14.73,,-26765.46,-10299.18,,04-26
624,601900,南方传媒,0.58,20.83,,17.74,,37698.24,22.09,,04-26
625,002104,恒宝股份,0.53,29.27,,26.82,,37093.42,26.95,10派1,04-26
626,300155,安居宝,0.06,-73.91,,3.12,,3516.27,-57.51,10派0.2,04-26
627,000078,海王生物,0.65,1896.31,,28.16,,47473.21,1895.38,10转15,04-26
628,002040,南京港,0.09,6.01,,3.37,,2168.77,6.05,10派0.2,04-26
629,300321,同大股份,0.78,18.8,,6.28,,3459.34,18.81,10派3.55转10,04-26
630,300266,兴源环境,0.25,-41.86,,9.35,,10186.5,60.31,10派0.2转1,04-26
631,300478,杭州高新,0.7,-23.91,,11.24,,4111.43,-10.91,10派1.5,04-26
632,300260,新莱应材,0.02,-76.09,,0.31,,208.56,-76.05,,04-26
633,600892,大晟文化,-0.02,-200.0,,-14.1,,-98.03,-179.72,,04-26
